206100,ON0VA,Zulzeke,Oost-Vlaanderen,Belgium,438.22500,1,-7.600,Peer,TS1 TS2,ON4PN,HYTERA
206101,ON0GRC,Gent,Oost-Vlaanderen,Belgium,439.08750,1,-7.6,Peer,TS2,ON4AKH,DMR-plus
206102,ON0DEN,Dendermonde,Oost-Vlaanderen,Belgium,439.03750,1,-7.6,Peer,TS1 TS2,ON1DGR,DMR-plus
206103,ON0WRA,Oudenaarde,Oost-Vlaanderen,Belgium,438.81250,1,-7.600,Peer,TS1 TS2,ON4RW,DMR-plus
206104,ON0LED,LEDE,Oost-Vlaanderen,Belgium,438.73750,1,-7.6,Peer,TS1 TS2,ON1DGR,DMR-plus
206105,ON3XX,Moerzeke,Oost-Vlaanderen,Belgium,439.00000,1,-7.600,PEER,TS1 TS2,ON3XX,Hytera
206200,ON0DP,Boom,Antwerp,Belgium,439.46250,1,-7.600,Master,TS1 TS2,ON7DS,DMR-plus
206210,ON0AND,Antwerp,Antwerp,Belgium,438.98750,1,-7.6,Master,TS1 TS2,ON7FQ,DMR-plus
206300,ON0ESB,Essenbeek,Vlaams Brabant,Belgium,438.91250,1,-7.6,Master,TS1 TS2,ON1DGR,DMR-plus
206301,ON0DIL,Dilbeek,Vlaams Brabant,Belgium,439.26250,1,-7.6,Peer,TS1 ,ON1DGR,DMR-plus
206302,ON0NWR,Nieuwrode,Vlaams Brabant,Belgium,438.88750,1,-7.6,Peer,TS1 TS2,ON9CJX,DMR-plus
206310,ON0GAL,Galmaarden,Vlaams Brabant,Belgium,438.83750,1,-7.6,Master,TS1 TS2,ON1DGR,DMR-plus
206320,ON0TLW,Tielt-Winge,Vlaams Brabant,Belgium,438.88750,1,-7.600,Peer,TS1 TS2,ON1DGR,DMR-plus
206401,ON4BAF,Sint-Truiden,Limburg,Belgium,439.00000,1,-7.600,Peer,TS1 TS2,ON5ARE,DMR-plus
206402,ON0MLB,Genk,Limburg,Belgium,438.96250,1,-7.600,Peer,TS1 TS2,ON3MID,DMR-plus
206410,ON0BAF,Sint-Truiden,Limburg,Belgium,439.06250,1,-7.600,Peer,TS1 TS2,ON5ARE,DMR-plus
206700,ON0NR,Wepion,Namur,Belgium,439.53750,1,-7.600,Peer,TS1 TS2,ON4PB,DMR-plus
206800,ON0LGE,Retinne,,Belgium,438.93750,1,-7.600,PEER,TS1 TS2,ON5VDK,DMR-plus
206801,ON0LRG,Clavier (Bois-et-Bor,Liege,Belgium,439.16250,1,-7.600,Peer,TS1 TS2,ON4LRG,DMR-plus
206901,ON0BXL,Brussels,Brussels,Belgium,439.33750,1,-7.600,Peer,Mixed Mode,ON7PC,HYTERA
206902,ON0PRX,Brussel,Brussels,Belgium,438.41250,1,-7.6,Peer,TS1 TS2,ON1DGR,DMR-plus
208000,F1ZEI,Les Lilas,,France,430.17500,1,9.400,PEER,TS1 TS2,F1TDI,DMR-MARC - Paris, France
208002,F1ZPL,Paris 10e,Île-de-France,France,430.26250,1,9.400,PEER,TS1 TS2,F1SHS,DMR-France
208003,F5ZDO,Fontenay-Tresigny,Île-de-France,France,430.35000,1,9.4,PEER,TS1 TS2,F4GQK,DMR-plus
208004,F1ZDW,Fontenay-Tresigny,Ile-de-France,France,430.35000,1,9.400,PEER,TS1 TS2,F4GQK,DMR-plus
208005,F5ZJV,PARIS,le-de-France,France,430.20000,3,9.400,PEER,TS1 TS2,F8FJH,Hytera
208006,F5ZIW,BURES SUR YVETTE,le-de-France,France,430.20000,1,9.400,Peer,TS1 TS2,F6CNB,None
208007,F1ZGI,Rueil Malmaison,Île-de-France,France,430.57500,1,9.4,PEER,TS1 TS2,F1TUV,DMR-plus
208008,F1ZGO,Meudon,Île-de-France,France,430.05000,1,9.400,PEER,TS1 TS2,F1TDI,DMRF
208010,F1ZWD,Paris,Île-de-France,France,430.15000,1,9.400,PEER,TS1 TS2,F1HBG,DMR-France
208025,F1ZPQ,Parvis de la Defense,Île-de-France,France,430.23750,1,9.400,PEER,TS1 TS2,F1SHS,Motorola
208065,F1SHS,La Garenne Colombes,Île-de-France,France,430.23750,1,9.400,PEER,TS1 TS2,F1SHS,DMR-France
208078,F1ZPK,Magnanville,Île-de-France,France,430.27500,1,9.400,PEER,TS1 TS2,F1IKD,DMR-France
208080,F5ZDR,Linas,,France,430.20000,1,9.400,PEER,TS1 TS2,F4CQA,DMRF
208091,F5ZIP,La Ville-du-bois,Île-de-France,France,430.01250,1,9.400,PEER,TS1 TS2,F6MPN,DMR-France
208092,F1ZOI,Puteaux,Île-de-France,France,430.28750,1,9.400,PEER,TS1 TS2,F1SHS,DMR-France
208093,F5ZIO,Montreuil,Île-de-France,France,430.45000,1,9.400,Peer,TS1 TS2,F6MPN,Motorola
208099,F1ZHW,Montfermeil,le-de-France,France,430.58750,1,9.400,PEER,TS1 TS2,F1TUV,DMR-plus
208201,F1ZIC,Combe belle et cote,Rhne-Alpes,France,430.03750,1,9.4,PEER,TS1 TS2,F4AII,DMR-plus
208238,F4CZX,Saint Bernard,Rhône-Alpes,France,430.56250,1,9.400,PEER,TS1 TS2,F4CZX,DMR-France
208302,F1ZIM,L herm,Midi-Pyrénées,France,144.98750,1,0.000,Peer,TS1 TS2,F1ZIM,None
208303,F5ZJP,CARBONNE,Midi-Pyrénées,France,145.03750,2,0.000,Peer,TS1 TS2,F5BYL,None
208401,F1ZGC,Mutzig,Alsace,France,430.26250,1,9.4,PEER,TS1 TS2,F4AVI,DMRF
208402,F5ZAV,Bischoffsheim,Alsace,France,430.26250,1,9.4,PEER,TS1 TS2,F4AVI,DMR-plus
208403,F1ZDD,Dangolsheim,Alsace,France,430.23750,1,9.400,PEER,TS1 TS2,F4AVI,DMRF
208500,F1ZTD,Tours,,France,145.72500,1,-0.6,PEER,TS1 TS2,F1HBG,DMRF
208617,F1ZIS,LA ROCHELLE,Aquitaine,France,430.40000,1,9.400,Peer,TS1 TS2,F1UGZ,BM
208766,F5ZJA,Pic Neulos,Languedoc-Roussillon,France,439.82500,1,-9.400,PEER,TS1 TS2,F8BSY,DMR-plus
208799,F5ZJT,Perpignan,Languedoc-Roussillon,France,439.95000,1,-9.400,PEER,TS1 TS2,F8BSY,BM
208829,F5ZJK,Relais Dstar du Bout,Brittany,France,439.35000,1,-7.600,Peer,TS1 TS2,F8FKD,None
208835,F1ZHH,DINARD,Brittany,France,430.40000,1,9.400,Peer,TS1 TS2,F1TZO,Motorola
208900,F1ZCY,Auneuil,Oise,France,430.27500,1,9.4,PEER,TS1 TS2,F1PRY,DMR-plus
208901,F1ZOI,La Garenne Colombes,,France,430.28750,1,9.400,PEER,TS1 TS2,F1SHS,DMR-France
208917,F1ZCY,Auneuil,All Others,France,430.25000,1,9.400,PEER,TS1 TS2,F1PRY,DMRF
208918,F1ZIE,Saint-Palais,All Others,France,430.10000,1,9.400,PEER,TS1 TS2,F1ZIE,DMRF
208919,F1ZGY,BOUCHAIN  ( 59 ),All Others,France,145.78750,1,-0.600,PEER,TS1 TS2,F1MIJ,DMR-France
208922,F1ZHT,Mesnil sur bulles,All Others,France,430.58750,1,9.4,PEER,TS1 TS2,F4FSD,DMR-plus
208953,F1ZHJ,TOURS,All Others,France,439.90000,1,-9.400,Peer,TS1 TS2,F1GXY,None
208954,F1ZET,Nancy (54),All Others,France,439.40000,1,-7.6,PEER,TS1 TS2,F4GEN,DMR-plus
208955,F1ZGK,Nancy (54),All Others,France,439.35000,1,-7.600,Peer,TS1 TS2,F4GEN,None
208957,F1ZZF,Thionville,All Others,France,439.70000,1,0.000,Peer,TS1 TS2,F8ARO,None
208959,F1ZBE,Valenciennes,All Others,France,433.02500,1,-1.600,PEER,TS1 TS2,F1MIJ,Motorola
208962,F1ZVV,Wimereux,All Others,France,430.35000,1,9.4,PEER,TS1 TS2,F1CWQ,DMR-plus
208966,F4GEN,Villers les Nancy,All Others,France,433.65000,1,0.000,Peer,TS1 TS2,F4GEN,None
208990,F1ZIF,Pontarlier,All Others,France,439.90000,1,-9.400,PEER,TS1 TS2,F4EWI,DMRF
214100,EB1TK,Gijon,Asturias,Spain,145.78750,1,-0.6,Master,TS1 TS2,EB1TK,HYTERA
214101,ED1ZAE,Gijon,Principado de Asturi,Spain,438.30000,1,-7.6,PEER,TS1 TS2,EB1TK,BM
214102,ED1ZAS,Gijon,Principado de Asturias,Spain,438.22500,1,-7.600,PEER,TS1 TS2,EB1TK,
214112,ED1ZAR,Monte Fontardion,Galicia,Spain,438.50000,1,7.600,PEER,TS1 TS2,EA1RKF,None
214201,ED2ZAD,Monte Sollube,Pais Vasco,Spain,438.22500,1,-7.6,PEER,TS1 TS2,EA2IP,DMR-plus
214202,ED2ZAC,BILBAO,Basque Country,Spain,438.36250,1,-7.6,PEER,TS1 TS2,EA2IP,DMR-plus
214210,ED2YAA,Laudio,Basque Country,Spain,439.97500,1,0.000,PEER,TS1 TS2,EB2EMZ,None
214214,ED2ZAE,Vitoria-Gasteiz,Basque Country,Spain,438.67500,1,-7.6,PEER,TS1 TS2,EA2CQ,DMR-plus
214300,EA3DKP,Roses,,Spain,439.00000,1,-7.600,PEER,TS1 TS2,EA3DKP,DMR-MARC - Roses - Spain
214301,ED3ZAQ,Castellar del Valles,Cataluna,Spain,438.52500,1,-7.600,PEER,TS1 TS2,EA3ABN,BM
214302,ED3YAC,Castellar del Valles,Cataluna,Spain,438.80000,1,-7.6,PEER,TS1 TS2,EA3ABN,DMR-plus
214303,ED3ZAK,Barcelona Tibidabo,Cataluna,Spain,438.41250,1,-7.600,PEER,TS1 TS2,EA3ABN,BM
214304,ED3ZAN,Rocacorba (Girona),Cataluna,Spain,438.31250,1,-7.600,Peer,TS1 TS2,EA3ABN,Hytera
214305,ED3ZAH,Barcelona,Cataluna,Spain,439.32500,1,7.600,PEER,TS1 TS2,EA3IK,Motorola
214306,ED3YAI,GIRONA,Cataluna,Spain,439.37500,1,7.600,PEER,TS1 TS2,EA3IK,Hytera
214555,ED5ZAD,Cid, Petrer Alicante,Comunidad Valenciana,Spain,439.17500,1,-7.600,PEER,TS1 TS2,EA5GF,
214711,ED7YAV,CERRO CEUTA (CADIZ),Andalucia,Spain,438.95000,1,-7.600,PEER,TS1 TS2,EA7DYY,Hytera
214848,ED8ZAB,Vecindario,Islas Canarias,Spain,438.46250,2,-7.600,Peer,TS1 TS2,EA8EE,None
216000,HG5RUD,Budapest,,Hungary,438.47500,1,-7.600,,None,HA5CBW,HYTERA
216001,HG7RUC,Dobogoko,,Hungary,439.35000,1,-7.600,PEER,TS1 TS2,HA3KZ,DMR-plus
216101,HG2RUE,Kabhegy,Veszprum,Hungary,438.30000,1,-7.6,PEER,TS1 TS2,HA5ZF,DMR-plus
216502,HG5RUC,Budapest,Budapest,Hungary,438.50000,1,-7.6,PEER,TS1 TS2,HA2NON,DMR-plus
216701,HG7RUC,Dobogoko,,Hungary,439.35000,1,0.000,Peer,TS1 TS2,HA3KZ,HYTERA
216702,HG7RUG,Dobogoko,Pest County,Hungary,438.52500,1,-7.6,PEER,TS1 TS2,HA3KZ,DMR-plus
216790,HG9RUE,Kis-Kohat,Borsod-Abauj-Zemplen,Hungary,438.55000,1,-7.6,PEER,TS1 TS2,HA3KZ,DMR-plus
222000,IR0DU,Rome/City,,Italy,430.96250,1,5.000,Master,TS1 TS2,IK0YYY,DMR-MARC - Rome / City - Italy
222001,IK0YYY,Santa Marinella,,Italy,430.93750,1,5.000,PEER,TS1 TS2,IK0YYY,DMR-ITALIA
222002,IR0UEJ,Mt. San Biagio,Lazio,Italy,430.32500,1,5.000,Peer,TS1,IZ0CZW,IT-DMR-Network
222003,IR0CAG,Formia,Lazio,Italy,430.15000,1,5.000,Master,TS1,IW0EBM,IT-DMR-Network
222004,IW0DSR,Rome,Lazio,Italy,430.60000,1,5.000,Peer,TS1 TS2,IW0DSR,IT-DMR-Network
222005,IR0UGN,Sutri (vt),Lazio,Italy,430.07500,1,5.000,PEER,TS1 TS2,IZ0QWM,DMR-plus
222006,IR0UCA,Scandriglia(RI),Lazio,Italy,430.40000,1,5.000,Peer,TS1 TS2,IZ0QWM,Hytera
222007,IR0CO,Rome Center,RM,Italy,430.91250,1,5.000,PEER,TS1 TS2,IK0YYY,DMR-ITALIA
222010,IR0DR,Mt.Cavo (Roma),,Italy,430.98750,1,5.000,PEER,TS1 TS2,IK0YYY,DMR-ITALIA
222017,IS0BZC,Senorbi,$cnty,Italy,430.85000,1,5.000,Peer,TS1 TS2,IS0BZC,IT-DMR-Network
222020,IK0HKA,M.te Cassino,Lazio,Italy,430.40000,1,5.000,PEER,TS1 TS2,IZ0ZIP,DMR-MARC - Cassino - Italy
222022,IR0AAB,Mt. Cavo Vetta,Lazio,Italy,145.57500,1,-0.600,Peer,TS1 TS2,I0OJJ,None
222025,IR0UFF,Castelli Romani,Lazio,Italy,430.72500,1,5.000,PEER,TS1 TS2,IQ0OT,DMR-plus
222030,IZ0ZIP,MONTECASSINO,Lazio,Italy,430.42500,1,5.000,PEER,TS1 TS2,IZ0ZIP,DMR-plus
222040,IR0UIB,MONTECASSINO,Lazio,Italy,430.40000,1,5.000,PEER,TS1 TS2,IZ0ZIP,Motorola
222051,I0KMJ,Terni,Umbria,Italy,430.93750,1,5.000,Peer,TS1 TS2,I0KMJ,Hytera
222067,IK2OVD,Genna Gonnesa,Lombardy,Italy,430.93750,1,5.000,PEER,TS1 TS2,IK2OVD,Motorola
222068,IW0RQJ,Assisi,Umbria,Italy,430.42500,1,5.000,PEER,TS1 TS2,IW0RQJ,DMR-plus
222069,IR0UAS,Monte Serano (PG),Umbria,Italy,430.21250,1,5.600,Peer,TS1 TS2,IW0RED,DMR-plus
222070,IR0AY,Assisi,Umbria,Italy,431.43750,1,1.600,Peer,TS1 TS2,IW0RED,None
222090,IR0UGL,Villacidro,Sardinia,Italy,431.56250,1,1.600,Peer,TS1 TS2,IW0UIF,DMR-MARC - Villacidro - Italy
222092,IS0AYI,Bruncu Simioni,cnty,Italy,430.70000,1,5.000,Peer,TS1 TS2,IS0AYI,Motorola
222099,IR0UFV,Formia,Lazio,Italy,0.00000,1,xxx,PEER,TS1 TS2,IW0CPK,
222100,IW1BZH,Domodossola,Piedmont,Italy,430.12500,1,1.000,Master,TS1 TS2,IW1BZH,IT-DMR-Network
222101,I1HJP,Nizza Monferrato,Piedmont,Italy,430.85000,1,5.000,Peer,TS1 TS2,I1HJP,IT-DMR-Network
222102,I1YRB,Torino,Piedmont,Italy,430.96250,1,5.000,PEER,TS1 TS2,I1YRB,DMR-Italia
222103,IZ1EZN,Frabosa Soprana,Piemonte,Italy,430.91250,1,5.000,PEER,TS1 TS2,IZ1EZN,DMR-Italia
222105,IR1UBR,Aquila,Piemonte,Italy,430.52500,1,5.000,Peer,TS1 TS2,IK1JNS,None
222106,IR1UHC,Monte Fasce,Liguria,Italy,430.45000,1,5.000,Peer,TS1 TS2,IZ1MLT,None
222107,IR1DA,Genova,Liguria,Italy,430.92500,1,5.000,PEER,TS1 TS2,IZ1HIQ,BM
222108,IW1PPB,Loano (SV),Liguria,Italy,430.95000,1,5.000,Peer,TS1 TS2,IW1PPB,Motorola
222110,IK1JTD,Mongardino,Liguria,Italy,430.96250,1,5.000,PEER,TS1 TS2,IK1JTD,DMR-Italia
222111,IX1VKK,Sarre,Aosta,Italy,430.30000,1,5.000,Peer,TS1 TS2,IX1VKK,IT-DMR-Network
222120,IR1UIQ,Monte Mottarone,Piedmont,Italy,430.58750,1,5.000,Peer,TS1 TS2,IW1BZH,Motorola
222121,IR1UIP,Domodossola,Piemonte,Italy,430.12500,1,1.600,Peer,TS1 TS2,IW1BZH,Motorola
222122,IR1DF,Tigullio,Liguria,Italy,430.96250,1,5.000,PEER,TS1 TS2,IK1WHN,None
222123,IR1CT,Levanto,Liguria,Italy,430.92500,1,5.000,Peer,TS1 TS2,IK1YPD,None
222137,IZ1HIQ,Genova,Liguria,Italy,430.92500,1,5.000,PEER,TS1 TS2,IZ1HIQ,DMR-Italia
222200,IR2CM,Mt.Canto/Bergamo,,Italy,145.57500,0,-0.600,Peer,TS1 TS2,IW2DCK,DMR-MARC - Mte. Canto / Bergamo - Italy
222201,IR2CT,Mt. Valcava,Lombardy,Italy,145.57500,1,-0.600,Peer,TS1,IZ2JGB,DMR-CISARNET
222202,IR2CO,Campo dei Fiori,Lombardy,Italy,430.93750,1,5.000,PEER,TS1 TS2,I2HUM,DMR-Italia
222203,IR2UFH,Gambolo,,Italy,430.13750,1,5.000,PEER,TS1 TS2,IK2XYP,DMR-MARC - Gambol - Italy
222204,IR2UDS,Mt. Penice,Lombardy,Italy,431.37500,1,1.600,Master,TS1 TS2,IW2MIL,IT-DMR-Network
222205,IR2UDM,Valcava,Lombardy,Italy,144.62500,1,1.362,Peer,TS1 TS2,IW2DCK,Motorola
222210,IW2JXY,Vedano Olona (Va),Lombardy,Italy,145.63750,1,-0.600,PEER,TS1 TS2,IW2JXY,DMR-ITALIA
222215,IR2CL,Gravedona ed Uniti,Lombardy,Italy,145.63750,1,-0.600,PEER,TS1 TS2,IK2ZLJ,Motorola
222216,IR2UGK,Gravedona ed Uniti,Lombardy,Italy,430.18750,1,1.600,Peer,TS1 TS2,IK2ZLJ,Motorola
222260,IZ2FTR,Monte Quarone,Lombardy,Italy,145.58750,1,-0.600,PEER,TS1 TS2,IZ2FTR,IT-DMR-Network
222267,IK2OVD,VENEGONO SUPERIORE,Lombardy,Italy,145.77500,1,-0.600,PEER,TS1 TS2,IK2OVD,DMR-Italia
222300,IR3UN,M.te Paganella,Trentino-Alto Adige/,Italy,430.96250,1,5.000,PEER,TS1 TS2,IW3BYL,DMR-Italia
222301,IK3HHG,Col Visentin,Veneto,Italy,430.70000,1,5.000,Peer,TS1 TS2,IK3HHG,DMR-CISARNET
222303,IR3UDD,Monte Cesen,Veneto,Italy,430.70000,1,5.000,Peer,TS1 TS2,IW3IBG,Motorola
222304,IW3BTS,M.te Penegal,Tennessee,Italy,430.98750,1,5.000,Peer,TS1 TS2,IW3BTS,DMR-Italia
222305,IN3CBN,Polsa di Brentonico,Trentino-Alto Adige,Italy,430.93750,1,5.000,Peer,TS1 TS2,IN3CBN,Motorola
222308,IR3UGT,Monte Ricco (PD),Veneto,Italy,430.85000,1,5.000,Peer,TS1 TS2,IZ3CLG,BM
222310,IR3DB,Peschiera del Garda,Veneto,Italy,145.57500,1,-0.600,Peer,TS1 TS2,IK3ITU,BM
222311,IZ3VBY,Col Visentin,Veneto,Italy,430.98750,1,5.000,PEER,TS1 TS2,IZ3VBY,Motorola
222312,IR3UHL,Peschiera del Garda,Veneto,Italy,430.72500,1,5.000,Peer,TS1 TS2,IZ3CLG,Hytera
222315,IR3UGZ,Chioggia Venice,Veneto,Italy,430.87500,1,5.000,Peer,TS1 TS2,IZ3CLG,Hytera
222337,IQ3VO,Verona,Veneto,Italy,430.90000,1,5.000,Peer,TS1 TS2,IZ3ATU,DMR-plus
222374,IW3BTS,M.te Plose,Tennessee,Italy,430.91250,1,5.000,Peer,TS1 TS2,IW3BTS,Motorola
222377,IR3UDX,Polsa di Brentonico,Trentino-Alto Adige,Italy,430.93750,1,5.000,Peer,TS1 TS2,IN3CBN,Motorola
222393,IQ3DD,Domegge di Cadore,Veneto,Italy,431.46250,1,1.600,Peer,TS1 TS2,IZ3ZUJ,Motorola
222399,IQ3ZB,Zero Branco TV,Veneto,Italy,430.70000,1,5.000,PEER,TS1 TS2,IW3IBG,None
222400,IR4UX,Mt. Cimone,Emilia Romagna,Italy,430.13750,1,5.000,Master,TS1 TS2,IK4UPB,IT-DMR-Network
222401,IR4LM,Monte Cimone,Emilia-Romagna,Italy,145.76250,1,-0.600,PEER,TS1 TS2,IK4UPB,IT-DMR-Network
222402,IR4MO,Mt.Cimone (MO),Emilia-Romagna,Italy,431.47500,1,1.600,Peer,TS1 TS2,IK4UPB,Hytera
222410,IR4UBK,Montescudo di Rimini,Emilia-Romagna,Italy,430.98750,1,+5.000,PEER,TS1 TS2,IZ4ISN,Motorola
222500,IR5UP,Pisa,Tuscany,Italy,430.60000,1,5.000,Master,TS1 TS2,IW5EDX,IT-DMR-Network
222501,IK5XMK,Sesto Fiorentino,Tuscany,Italy,430.18750,1,1.600,Peer,TS1 TS2,IK5XMK,DMR-plus
222502,IK5BNG,Marina di Massa,Tuscany,Italy,430.57500,1,5.000,Peer,TS1 TS2,IK5BNG,BM
222600,IR6UCU,Silvi,Teramo,Italy,430.33750,1,5.000,Peer,TS1 TS2,IK6PUO,IT-DMR-Network
222601,IR6UCX,Ortona (CH) - Italy,Abruzzo,Italy,430.23750,1,5.000,PEER,TS1 TS2,IZ6FGP,
222610,IR6UDH,Mt. Majella,Abruzzo,Italy,430.03750,1,5.000,PEER,TS1 TS2,IZ6FGP,DMR-MARC - Mt. Majella - Italy
222611,IR6UDB,Monte Pallano,Abruzzo,Italy,430.35000,1,5.000,PEER,TS1 TS2,IZ6FGP,IT-DMR-Network
222612,IR6UDE,Mt. la Selva,Abruzzo,Italy,430.35000,1,5.000,PEER,TS1 TS2,IZ6FGP,IT-DMR-Network
222613,IR6UBA,L Aquila,Abruzzo,Italy,430.06250,1,1.600,Peer,TS1 TS2,IZ6BGQ,IT-DMR Network
222614,IR6UBJ,Ortona,Abruzzo,Italy,430.31250,1,5.000,PEER,TS1 TS2,IZ6FGP,IT-DMR-Network
222615,IR6UDL,VASTO NORD,Abruzzo,Italy,430.06250,1,5.000,PEER,TS1 TS2,IK6TTE,IT-DMR-Network
222616,IR6UDF,Avezzano,Abruzzo,Italy,430.27500,1,1.600,PEER,TS1 TS2,IZ6UDS,IT-DMR-Network
222677,IR6UJ,Fano,Marche,Italy,431.36250,1,1.600,Peer,TS1 TS2,IW6BFE,None
222698,IR6UCH,M.te Patalecchia,cnty,Italy,430.32500,1,5.000,Peer,TS1 TS2,IW6MKC,BM
222699,IR6UCG,Castel di Sangro AQ,Abruzzo,Italy,430.22500,1,5.000,Peer,TS1 TS2,IW6MKC,BM
222700,IR7BH,Castelnuovo d Daunia,Puglia,Italy,431.40000,1,1.600,PEER,TS1 TS2,IW7DZR,DMR-plus
222701,IR7BU,Bari,,Italy,145.58750,1,-0.600,PEER,TS1 TS2,IZ0QWM,DMR-plus
